Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000002	c_vulgaris_genome_proteins	n54	1.0	Terminal	c_vulgaris_genome_proteins_KAI3435601.1	c_vulgaris_genome_proteins_KAI3435600.1, c_vulgaris_genome_proteins_KAI3438362.1, c_vulgaris_genome_proteins_KAI3438349.1, c_vulgaris_genome_proteins_KAI3430966.1
OG0000002	c_vulgaris_genome_proteins	n55	1.0	Terminal	c_vulgaris_genome_proteins_KAI3435600.1	c_vulgaris_genome_proteins_KAI3438362.1, c_vulgaris_genome_proteins_KAI3438349.1, c_vulgaris_genome_proteins_KAI3430966.1
OG0000002	c_vulgaris_genome_proteins	n56	1.0	Terminal	c_vulgaris_genome_proteins_KAI3438362.1, c_vulgaris_genome_proteins_KAI3438349.1	c_vulgaris_genome_proteins_KAI3430966.1
OG0000002	c_vulgaris_genome_proteins	n57	1.0	Terminal	c_vulgaris_genome_proteins_KAI3438362.1	c_vulgaris_genome_proteins_KAI3438349.1
OG0000002	m_conductrix_genome_proteins	n58	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1, m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1, m_conductrix_genome_proteins_PSC67580.1, m_conductrix_genome_proteins_PSC67599.1, m_conductrix_genome_proteins_PSC68659.1, m_conductrix_genome_proteins_PSC67063.1	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1, m_conductrix_genome_proteins_PSC67709.1, m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1, m_conductrix_genome_proteins_PSC76734.1, m_conductrix_genome_proteins_PSC67010.1, m_conductrix_genome_proteins_PSC67032.1, m_conductrix_genome_proteins_PSC67003.1, m_conductrix_genome_proteins_PSC75691.1, m_conductrix_genome_proteins_PSC67636.1, m_conductrix_genome_proteins_PSC75692.1, m_conductrix_genome_proteins_PSC68535.1
OG0000002	m_conductrix_genome_proteins	n59	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1, m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1, m_conductrix_genome_proteins_PSC67580.1, m_conductrix_genome_proteins_PSC67599.1, m_conductrix_genome_proteins_PSC68659.1	m_conductrix_genome_proteins_PSC67063.1
OG0000002	m_conductrix_genome_proteins	n60	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1, m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1, m_conductrix_genome_proteins_PSC67580.1, m_conductrix_genome_proteins_PSC67599.1	m_conductrix_genome_proteins_PSC68659.1
OG0000002	m_conductrix_genome_proteins	n61	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1, m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1, m_conductrix_genome_proteins_PSC67580.1	m_conductrix_genome_proteins_PSC67599.1
OG0000002	m_conductrix_genome_proteins	n62	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1, m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1	m_conductrix_genome_proteins_PSC67580.1
OG0000002	m_conductrix_genome_proteins	n63	1.0	Terminal	m_conductrix_genome_proteins_PSC69379.1	m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1, m_conductrix_genome_proteins_PSC74768.1
OG0000002	m_conductrix_genome_proteins	n64	1.0	Terminal	m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1, m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1	m_conductrix_genome_proteins_PSC74768.1
OG0000002	m_conductrix_genome_proteins	n65	1.0	Terminal	m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1, m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1	m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1, m_conductrix_genome_proteins_PSC67019.1
OG0000002	m_conductrix_genome_proteins	n66	1.0	Terminal	m_conductrix_genome_proteins_PSC68653.1, m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1	m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1, m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1
OG0000002	m_conductrix_genome_proteins	n67	1.0	Terminal	m_conductrix_genome_proteins_PSC68653.1	m_conductrix_genome_proteins_PSC67207.1, m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1
OG0000002	m_conductrix_genome_proteins	n68	1.0	Terminal	m_conductrix_genome_proteins_PSC67207.1	m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1, m_conductrix_genome_proteins_PSC68713.1
OG0000002	m_conductrix_genome_proteins	n69	1.0	Terminal	m_conductrix_genome_proteins_PSC67713.1, m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1	m_conductrix_genome_proteins_PSC68713.1
OG0000002	m_conductrix_genome_proteins	n70	1.0	Terminal	m_conductrix_genome_proteins_PSC67713.1	m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1, m_conductrix_genome_proteins_PSC75096.1
OG0000002	m_conductrix_genome_proteins	n71	1.0	Terminal	m_conductrix_genome_proteins_PSC76226.1, m_conductrix_genome_proteins_PSC76225.1	m_conductrix_genome_proteins_PSC75096.1
OG0000002	m_conductrix_genome_proteins	n72	1.0	Terminal	m_conductrix_genome_proteins_PSC76226.1	m_conductrix_genome_proteins_PSC76225.1
OG0000002	m_conductrix_genome_proteins	n73	1.0	Terminal	m_conductrix_genome_proteins_PSC67759.1, m_conductrix_genome_proteins_PSC67744.1	m_conductrix_genome_proteins_PSC67600.1, m_conductrix_genome_proteins_PSC69326.1
OG0000002	m_conductrix_genome_proteins	n74	1.0	Terminal	m_conductrix_genome_proteins_PSC67759.1	m_conductrix_genome_proteins_PSC67744.1
OG0000002	m_conductrix_genome_proteins	n75	1.0	Terminal	m_conductrix_genome_proteins_PSC67600.1	m_conductrix_genome_proteins_PSC69326.1
OG0000002	m_conductrix_genome_proteins	n76	1.0	Terminal	m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1, m_conductrix_genome_proteins_PSC67725.1	m_conductrix_genome_proteins_PSC67019.1
OG0000002	m_conductrix_genome_proteins	n77	1.0	Terminal	m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1, m_conductrix_genome_proteins_PSC74555.1	m_conductrix_genome_proteins_PSC67725.1
OG0000002	m_conductrix_genome_proteins	n78	1.0	Terminal	m_conductrix_genome_proteins_PSC74416.1, m_conductrix_genome_proteins_PSC67044.1	m_conductrix_genome_proteins_PSC74555.1
OG0000002	m_conductrix_genome_proteins	n79	1.0	Terminal	m_conductrix_genome_proteins_PSC74416.1	m_conductrix_genome_proteins_PSC67044.1
OG0000002	m_conductrix_genome_proteins	n80	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1, m_conductrix_genome_proteins_PSC67709.1, m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1, m_conductrix_genome_proteins_PSC76734.1, m_conductrix_genome_proteins_PSC67010.1, m_conductrix_genome_proteins_PSC67032.1	m_conductrix_genome_proteins_PSC67003.1, m_conductrix_genome_proteins_PSC75691.1, m_conductrix_genome_proteins_PSC67636.1, m_conductrix_genome_proteins_PSC75692.1, m_conductrix_genome_proteins_PSC68535.1
OG0000002	m_conductrix_genome_proteins	n81	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1, m_conductrix_genome_proteins_PSC67709.1, m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1, m_conductrix_genome_proteins_PSC76734.1, m_conductrix_genome_proteins_PSC67010.1	m_conductrix_genome_proteins_PSC67032.1
OG0000002	m_conductrix_genome_proteins	n82	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1, m_conductrix_genome_proteins_PSC67709.1, m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1, m_conductrix_genome_proteins_PSC76734.1	m_conductrix_genome_proteins_PSC67010.1
OG0000002	m_conductrix_genome_proteins	n83	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1, m_conductrix_genome_proteins_PSC67709.1	m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1, m_conductrix_genome_proteins_PSC76734.1
OG0000002	m_conductrix_genome_proteins	n84	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1, m_conductrix_genome_proteins_PSC73936.1	m_conductrix_genome_proteins_PSC67709.1
OG0000002	m_conductrix_genome_proteins	n85	1.0	Terminal	m_conductrix_genome_proteins_PSC67030.1	m_conductrix_genome_proteins_PSC73936.1
OG0000002	m_conductrix_genome_proteins	n86	1.0	Terminal	m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1, m_conductrix_genome_proteins_PSC69623.1	m_conductrix_genome_proteins_PSC76734.1
OG0000002	m_conductrix_genome_proteins	n87	1.0	Terminal	m_conductrix_genome_proteins_PSC67710.1, m_conductrix_genome_proteins_PSC68225.1	m_conductrix_genome_proteins_PSC69623.1
OG0000002	m_conductrix_genome_proteins	n88	1.0	Terminal	m_conductrix_genome_proteins_PSC67710.1	m_conductrix_genome_proteins_PSC68225.1
OG0000002	m_conductrix_genome_proteins	n89	1.0	Terminal	m_conductrix_genome_proteins_PSC67003.1	m_conductrix_genome_proteins_PSC75691.1, m_conductrix_genome_proteins_PSC67636.1, m_conductrix_genome_proteins_PSC75692.1, m_conductrix_genome_proteins_PSC68535.1
OG0000002	m_conductrix_genome_proteins	n90	1.0	Terminal	m_conductrix_genome_proteins_PSC75691.1	m_conductrix_genome_proteins_PSC67636.1, m_conductrix_genome_proteins_PSC75692.1, m_conductrix_genome_proteins_PSC68535.1
OG0000002	m_conductrix_genome_proteins	n91	1.0	Terminal	m_conductrix_genome_proteins_PSC67636.1	m_conductrix_genome_proteins_PSC75692.1, m_conductrix_genome_proteins_PSC68535.1
OG0000002	m_conductrix_genome_proteins	n92	1.0	Terminal	m_conductrix_genome_proteins_PSC75692.1	m_conductrix_genome_proteins_PSC68535.1
OG0000003	c_vulgaris_genome_proteins	n0	1.0	Terminal	c_vulgaris_genome_proteins_KAI3428850.1	c_vulgaris_genome_proteins_KAI3430940.1, c_vulgaris_genome_proteins_KAI3433282.1, c_vulgaris_genome_proteins_KAI3424485.1, c_vulgaris_genome_proteins_KAI3427287.1, c_vulgaris_genome_proteins_KAI3427293.1, c_vulgaris_genome_proteins_KAI3432940.1, c_vulgaris_genome_proteins_KAI3433274.1, c_vulgaris_genome_proteins_KAI3433280.1, c_vulgaris_genome_proteins_KAI3432926.1, c_vulgaris_genome_proteins_KAI3424481.1, c_vulgaris_genome_proteins_KAI3423535.1, c_vulgaris_genome_proteins_KAI3423291.1, c_vulgaris_genome_proteins_KAI3430937.1, c_vulgaris_genome_proteins_KAI3430941.1, c_vulgaris_genome_proteins_KAI3435615.1, c_vulgaris_genome_proteins_KAI3430954.1, c_vulgaris_genome_proteins_KAI3428388.1, c_vulgaris_genome_proteins_KAI3423190.1, c_vulgaris_genome_proteins_KAI3438352.1, c_vulgaris_genome_proteins_KAI3438355.1, c_vulgaris_genome_proteins_KAI3427448.1, c_vulgaris_genome_proteins_KAI3433271.1, c_vulgaris_genome_proteins_KAI3423400.1, c_vulgaris_genome_proteins_KAI3435606.1, c_vulgaris_genome_proteins_KAI3430910.1, c_vulgaris_genome_proteins_KAI3428399.1, c_vulgaris_genome_proteins_KAI3435614.1, c_vulgaris_genome_proteins_KAI3423541.1, c_vulgaris_genome_proteins_KAI3435612.1, c_vulgaris_genome_proteins_KAI3427286.1, c_vulgaris_genome_proteins_KAI3427292.1, c_vulgaris_genome_proteins_KAI3438345.1, c_vulgaris_genome_proteins_KAI3438342.1, c_vulgaris_genome_proteins_KAI3425106.1, c_vulgaris_genome_proteins_KAI3430913.1, c_vulgaris_genome_proteins_KAI3423188.1, c_vulgaris_genome_proteins_KAI3423136.1, c_vulgaris_genome_proteins_KAI3428393.1, c_vulgaris_genome_proteins_KAI3428400.1, c_vulgaris_genome_proteins_KAI3427294.1, c_vulgaris_genome_proteins_KAI3427288.1, c_vulgaris_genome_proteins_KAI3430957.1, c_vulgaris_genome_proteins_KAI3425117.1, c_vulgaris_genome_proteins_KAI3432906.1, c_vulgaris_genome_proteins_KAI3432946.1, c_vulgaris_genome_proteins_KAI3432909.1, c_vulgaris_genome_proteins_KAI3434583.1, c_vulgaris_genome_proteins_KAI3432901.1, c_vulgaris_genome_proteins_KAI3430947.1, c_vulgaris_genome_proteins_KAI3423131.1, c_vulgaris_genome_proteins_KAI3432930.1, c_vulgaris_genome_proteins_KAI3432932.1, c_vulgaris_genome_proteins_KAI3432929.1, c_vulgaris_genome_proteins_KAI3432943.1, c_vulgaris_genome_proteins_KAI3432897.1, c_vulgaris_genome_proteins_KAI3432944.1, c_vulgaris_genome_proteins_KAI3432933.1, c_vulgaris_genome_proteins_KAI3438370.1, c_vulgaris_genome_proteins_KAI3430921.1, c_vulgaris_genome_proteins_KAI3430915.1, c_vulgaris_genome_proteins_KAI3430918.1, c_vulgaris_genome_proteins_KAI3430924.1, c_vulgaris_genome_proteins_KAI3430969.1, c_vulgaris_genome_proteins_KAI3430943.1, c_vulgaris_genome_proteins_KAI3428401.1, c_vulgaris_genome_proteins_KAI3423193.1
OG0000003	c_vulgaris_genome_proteins	n1	1.0	Terminal	c_vulgaris_genome_proteins_KAI3430940.1, c_vulgaris_genome_proteins_KAI3433282.1, c_vulgaris_genome_proteins_KAI3424485.1, c_vulgaris_genome_proteins_KAI3427287.1, c_vulgaris_genome_proteins_KAI3427293.1, c_vulgaris_genome_proteins_KAI3432940.1, c_vulgaris_genome_proteins_KAI3433274.1, c_vulgaris_genome_proteins_KAI3433280.1, c_vulgaris_genome_proteins_KAI3432926.1, c_vulgaris_genome_proteins_KAI3424481.1, c_vulgaris_genome_proteins_KAI3423535.1, c_vulgaris_genome_proteins_KAI3423291.1, c_vulgaris_genome_proteins_KAI3430937.1, c_vulgaris_genome_proteins_KAI3430941.1, c_vulgaris_genome_proteins_KAI3435615.1, c_vulgaris_genome_proteins_KAI3430954.1, c_vulgaris_genome_proteins_KAI3428388.1, c_vulgaris_genome_proteins_KAI3423190.1, c_vulgaris_genome_proteins_KAI3438352.1, c_vulgaris_genome_proteins_KAI3438355.1, c_vulgaris_genome_proteins_KAI3427448.1, c_vulgaris_genome_proteins_KAI3433271.1, c_vulgaris_genome_proteins_KAI3423400.1, c_vulgaris_genome_proteins_KAI3435606.1, c_vulgaris_genome_proteins_KAI3430910.1, c_vulgaris_genome_proteins_KAI3428399.1, c_vulgaris_genome_proteins_KAI3435614.1, c_vulgaris_genome_proteins_KAI3423541.1, c_vulgaris_genome_proteins_KAI3435612.1, c_vulgaris_genome_proteins_KAI3427286.1, c_vulgaris_genome_proteins_KAI3427292.1, c_vulgaris_genome_proteins_KAI3438345.1, c_vulgaris_genome_proteins_KAI3438342.1, c_vulgaris_genome_proteins_KAI3425106.1, c_vulgaris_genome_proteins_KAI3430913.1, c_vulgaris_genome_proteins_KAI3423188.1, c_vulgaris_genome_proteins_KAI3423136.1, c_vulgaris_genome_proteins_KAI3428393.1, c_vulgaris_genome_proteins_KAI3428400.1, c_vulgaris_genome_proteins_KAI3427294.1, c_vulgaris_genome_proteins_KAI3427288.1, c_vulgaris_genome_proteins_KAI3430957.1, c_vulgaris_genome_proteins_KAI3425117.1, c_vulgaris_genome_proteins_KAI3432906.1, c_vulgaris_genome_proteins_KAI3432946.1, c_vulgaris_genome_proteins_KAI3432909.1, c_vulgaris_genome_proteins_KAI3434583.1, c_vulgaris_genome_proteins_KAI3432901.1, c_vulgaris_genome_proteins_KAI3430947.1, c_vulgaris_genome_proteins_KAI3423131.1, c_vulgaris_genome_proteins_KAI3432930.1, c_vulgaris_genome_proteins_KAI3432932.1, c_vulgaris_genome_proteins_KAI3432929.1, c_vulgaris_genome_proteins_KAI3432943.1, c_vulgaris_genome_proteins_KAI3432897.1, c_vulgaris_genome_proteins_KAI3432944.1, c_vulgaris_genome_proteins_KAI3432933.1, c_vulgaris_genome_proteins_KAI3438370.1, c_vulgaris_genome_proteins_KAI3430921.1, c_vulgaris_genome_proteins_KAI3430915.1, c_vulgaris_genome_proteins_KAI3430918.1, c_vulgaris_genome_proteins_KAI3430924.1, c_vulgaris_genome_proteins_KAI3430969.1, c_vulgaris_genome_proteins_KAI3430943.1	c_vulgaris_genome_proteins_KAI3428401.1, c_vulgaris_genome_proteins_KAI3423193.1
OG0000003	c_vulgaris_genome_proteins	n2	1.0	Terminal	c_vulgaris_genome_proteins_KAI3430940.1, c_vulgaris_genome_proteins_KAI3433282.1, c_vulgaris_genome_proteins_KAI3424485.1, c_vulgaris_genome_proteins_KAI3427287.1, c_vulgaris_genome_proteins_KAI3427293.1, c_vulgaris_genome_proteins_KAI3432940.1, c_vulgaris_genome_proteins_KAI3433274.1, c_vulgaris_genome_proteins_KAI3433280.1, c_vulgaris_genome_proteins_KAI3432926.1, c_vulgaris_genome_proteins_KAI3424481.1, c_vulgaris_genome_proteins_KAI3423535.1, c_vulgaris_genome_proteins_KAI3423291.1, c_vulgaris_genome_proteins_KAI3430937.1, c_vulgaris_genome_proteins_KAI3430941.1, c_vulgaris_genome_proteins_KAI3435615.1, c_vulgaris_genome_proteins_KAI3430954.1	c_vulgaris_genome_proteins_KAI3428388.1, c_vulgaris_genome_proteins_KAI3423190.1, c_vulgaris_genome_proteins_KAI3438352.1, c_vulgaris_genome_proteins_KAI3438355.1, c_vulgaris_genome_proteins_KAI3427448.1, c_vulgaris_genome_proteins_KAI3433271.1, c_vulgaris_genome_proteins_KAI3423400.1, c_vulgaris_genome_proteins_KAI3435606.1, c_vulgaris_genome_proteins_KAI3430910.1, c_vulgaris_genome_proteins_KAI3428399.1, c_vulgaris_genome_proteins_KAI3435614.1, c_vulgaris_genome_proteins_KAI3423541.1, c_vulgaris_genome_proteins_KAI3435612.1, c_vulgaris_genome_proteins_KAI3427286.1, c_vulgaris_genome_proteins_KAI3427292.1, c_vulgaris_genome_proteins_KAI3438345.1, c_vulgaris_genome_proteins_KAI3438342.1, c_vulgaris_genome_proteins_KAI3425106.1, c_vulgaris_genome_proteins_KAI3430913.1, c_vulgaris_genome_proteins_KAI3423188.1, c_vulgaris_genome_proteins_KAI3423136.1, c_vulgaris_genome_proteins_KAI3428393.1, c_vulgaris_genome_proteins_KAI3428400.1, c_vulgaris_genome_proteins_KAI3427294.1, c_vulgaris_genome_proteins_KAI3427288.1, c_vulgaris_genome_proteins_KAI3430957.1, c_vulgaris_genome_proteins_KAI3425117.1, c_vulgaris_genome_proteins_KAI3432906.1, c_vulgaris_genome_proteins_KAI3432946.1, c_vulgaris_genome_proteins_KAI3432909.1, c_vulgaris_genome_proteins_KAI3434583.1, c_vulgaris_genome_proteins_KAI3432901.1, c_vulgaris_genome_proteins_KAI3430947.1, c_vulgaris_genome_proteins_KAI3423131.1, c_vulgaris_genome_proteins_KAI3432930.1, c_vulgaris_genome_proteins_KAI3432932.1, c_vulgaris_genome_proteins_KAI3432929.1, c_vulgaris_genome_proteins_KAI3432943.1, c_vulgaris_genome_proteins_KAI3432897.1, c_vulgaris_genome_proteins_KAI3432944.1, c_vulgaris_genome_proteins_KAI3432933.1, c_vulgaris_genome_proteins_KAI3438370.1, c_vulgaris_genome_proteins_KAI3430921.1, c_vulgaris_genome_proteins_KAI3430915.1, c_vulgaris_genome_proteins_KAI3430918.1, c_vulgaris_genome_proteins_KAI3430924.1, c_vulgaris_genome_proteins_KAI3430969.1, c_vulgaris_genome_proteins_KAI3430943.1
